Type,Number of Rooms,Number of Bathrooms,Area (sqft),Amenities Distance Avg (km),Parking Spaces,Age (years),Location,Crime Rate,Lower Status Population,Avg People in Building,Rent Price
PG,1,1,199.155,9.2101,0,16.8,Gurgaon,0.98,7.72,16.8338,10544.58112245204
Flat,3,2,794.731,8.9955,1,14.7,Mayur Vihar,1.82,4.49,12.3745,36327.65515645382
Flat,1,1,171.695,7.5494,0,10.4,Gurgaon,0.35,0.35,39.2352,14689.252924649494
Flat,2,1,573.761,12.6989,2,1.2,Greater Noida,0.59,7.61,59.329,29347.89317541899
Flat,4,4,633.016,1.9113,0,17.3,Greater Noida,1.36,3.35,25.6455,41742.95715855515
Flat,2,1,341.026,7.3077,0,21.0,Dwarka,0.63,5.71,17.1454,19001.859561402096
PG,1,1,142.871,0.376,0,16.5,Gurgaon,1.76,3.93,36.7053,10341.1723515033
PG,1,1,135.278,7.7539,1,14.4,Gurgaon,1.74,0.43,36.3626,13519.533997553726
Flat,3,1,638.071,2.2711,0,12.5,Saket,1.9,8.96,21.2798,30239.639115269096
Flat,3,2,726.603,8.5674,2,8.9,Gurgaon,1.71,2.1,15.5042,39920.866496474824
Flat,4,3,638.275,1.7714,0,19.0,Saket,1.87,7.86,11.4149,37776.64751797969
PG,1,1,152.44,2.4768,2,16.7,Mayur Vihar,0.99,9.93,13.9475,13193.947422587373
Flat,2,1,469.441,11.1102,0,11.6,Faridabad,0.18,8.36,47.0953,22480.866229515825
Flat,1,1,265.802,5.1674,0,13.2,Dwarka,0.89,2.36,57.4799,15397.9736720275
PG,1,1,106.066,2.6765,0,20.3,Saket,0.48,8.13,20.9367,9269.024353785475
Flat,1,1,285.587,2.9305,0,8.5,Vasant Kunj,0.52,4.75,53.844,16040.626362306826
PG,1,1,180.827,8.6689,1,17.1,New Delhi,1.67,5.28,41.4422,13688.601769494362
Flat,3,3,392.445,8.5666,1,9.1,Mayur Vihar,1.71,8.83,44.2025,31340.665297619573
Flat,4,4,590.247,1.5346,0,24.6,Mayur Vihar,0.24,6.57,47.1216,40941.21015220754
Flat,1,1,259.647,6.3345,0,15.1,Gurgaon,0.39,3.51,21.4324,15744.394959618594
Flat,1,1,194.84,12.073,0,15.1,Dwarka,1.41,7.81,56.5443,11550.567907796969
Flat,2,2,304.521,7.4893,1,21.3,Mayur Vihar,0.03,4.47,36.8681,23109.445680787903
Flat,4,3,1036.885,2.2811,0,20.5,Greater Noida,0.33,2.69,19.4818,48582.24565129883
Flat,2,1,359.357,12.3022,0,4.5,Gurgaon,0.82,7.36,21.1867,20546.41681444739
PG,1,1,237.959,14.9114,0,23.9,Mayur Vihar,1.24,3.04,41.5721,10651.231318846003
Flat,3,1,531.883,5.5569,1,0.2,New Delhi,0.96,7.23,48.4749,35326.07832569551
Flat,4,1,555.777,11.8557,0,21.8,Mayur Vihar,1.62,7.75,49.4512,32097.33859138882
Flat,2,2,555.073,6.1155,0,17.8,Faridabad,0.41,1.71,25.9368,27735.404769840225
Flat,3,3,499.514,5.0148,1,8.5,New Delhi,0.85,7.72,42.9517,37985.52881436474
Flat,2,1,529.287,5.8336,0,24.0,Mayur Vihar,1.54,6.42,18.0477,21058.84700185721
Flat,4,3,1065.816,14.1066,1,11.8,New Delhi,0.43,6.71,53.5368,58942.79967019559
PG,1,1,144.866,11.3684,0,24.0,Greater Noida,1.6,8.16,13.4287,7607.109154581761
Flat,2,1,260.693,0.3714,2,7.2,Noida,0.27,5.38,58.8247,24885.327710742455
Flat,3,3,476.875,2.9659,2,14.1,New Delhi,1.16,7.57,41.4264,39936.13837922072
PG,1,1,120.823,6.3636,1,7.5,Dwarka,0.17,8.14,13.0764,13281.83425609662
Flat,1,1,164.9,0.8722,0,11.9,Mayur Vihar,1.96,0.22,41.4759,12542.811600194986
Flat,3,2,699.559,7.2216,2,0.8,Greater Noida,1.87,0.23,9.4357,37993.83259541677
Flat,2,2,589.999,1.5311,0,13.2,Saket,1.75,9.75,15.8497,25942.643723825546
Flat,4,4,606.802,14.4348,0,0.9,Gurgaon,1.29,7.26,10.2138,41531.20096895654
Flat,2,2,349.706,9.3147,1,0.3,Saket,1.41,0.78,27.3258,25505.11087608961
PG,1,1,211.007,6.9108,0,18.0,Gurgaon,0.11,8.34,54.7717,13553.930473856875
Flat,1,1,188.163,6.0277,1,12.8,Gurgaon,0.23,9.98,15.8248,14871.998969602617
Flat,1,1,133.948,12.6216,1,6.2,Saket,1.91,2.13,16.1613,12979.286202272746
Flat,4,2,724.816,8.0056,0,14.6,Greater Noida,0.3,5.72,6.9335,38350.02001259559
PG,1,1,199.814,1.5386,0,9.6,Dwarka,0.15,0.68,8.8383,14700.661425820885
Flat,4,2,1176.644,13.5475,1,8.5,Mayur Vihar,1.72,8.85,44.8962,50660.31075699222
Flat,4,2,1066.095,3.7532,0,14.7,Faridabad,1.02,3.78,54.5114,48554.89238778353
Flat,2,2,514.746,9.5896,1,0.7,Dwarka,0.13,9.35,31.8074,27717.78844718868
Flat,3,2,893.513,7.9445,2,13.5,Greater Noida,0.63,4.12,19.4035,42498.75973661253
PG,1,1,234.605,9.7818,2,1.1,Gurgaon,1.09,6.39,7.072,18087.06736344264
Flat,4,1,674.421,8.3801,2,17.6,Vasant Kunj,0.21,1.01,59.8445,41933.96357056689
PG,1,1,124.37,4.797,0,1.1,Greater Noida,1.05,1.59,42.7177,12792.481805187339
Flat,2,1,468.213,12.5046,1,9.7,Vasant Kunj,1.05,2.42,9.6393,25269.561902307923
Flat,3,1,485.11,13.0179,2,17.0,Gurgaon,1.12,5.0,26.2298,31718.835250613174
Flat,1,1,247.175,7.8434,2,2.6,Saket,1.21,9.69,38.01,16254.707135866283
PG,1,1,199.897,11.152,1,8.7,Dwarka,1.34,0.8,26.7929,15298.400173383361
Flat,2,2,349.585,3.9929,2,16.9,Noida,0.61,6.41,11.1521,26404.59708227707
Flat,4,4,800.312,1.6324,2,16.5,Noida,1.08,7.82,2.9937,47884.625823494185
Flat,3,3,457.066,14.1894,2,21.9,New Delhi,1.99,7.15,15.9765,34124.06942108528
Flat,4,4,1081.506,3.3533,1,19.5,Noida,0.67,3.82,37.4949,53203.29391803687
PG,1,1,169.599,0.6341,2,12.7,Gurgaon,0.15,5.08,29.2106,16972.233610581756
PG,1,1,172.466,4.6789,0,22.6,Mayur Vihar,0.72,3.87,19.2843,11936.561505377556
Flat,4,4,986.209,12.1826,1,22.5,Mayur Vihar,0.23,2.68,40.5109,51649.02339215301
Flat,1,1,127.157,3.5084,0,17.4,New Delhi,1.06,3.18,10.95,10576.733676175942
Flat,4,2,583.058,1.6865,2,12.6,New Delhi,1.62,3.92,1.9173,43755.68857230376
Flat,4,1,976.757,4.9324,0,2.4,Noida,0.61,5.95,32.6742,43612.739568029545
Flat,1,1,249.722,7.9666,1,20.6,Faridabad,1.51,5.87,17.1884,14162.518363918096
Flat,2,1,307.954,13.0444,1,15.0,Mayur Vihar,1.81,5.14,30.793,20111.804937298326
PG,1,1,201.565,8.9806,1,24.9,Faridabad,1.12,7.99,36.3923,12408.585585136883
PG,1,1,216.714,13.4732,0,14.0,Dwarka,1.6,6.36,12.0579,10799.222109763703
Flat,2,1,284.583,10.664,1,9.7,Dwarka,1.93,6.21,17.2789,18121.8492340006
PG,1,1,225.213,9.4855,2,17.9,Greater Noida,0.63,2.85,42.6937,17288.6108336747
Flat,2,2,576.091,6.5328,1,5.8,Mayur Vihar,1.07,0.67,20.8602,29497.04733686298
Flat,4,4,588.546,1.4932,2,11.7,Mayur Vihar,1.54,1.78,40.9275,46061.16070286464
Flat,2,1,533.157,1.6676,0,3.7,New Delhi,1.54,2.81,4.7981,29434.412544977084
Flat,4,3,915.995,7.5745,2,24.7,Noida,1.08,0.28,53.2957,49123.07218629163
Flat,4,3,525.324,1.9977,1,5.6,Noida,0.86,8.98,52.5521,39479.25506169364
Flat,2,1,462.386,10.3766,0,1.1,New Delhi,0.71,1.59,49.2212,28778.071872498946
Flat,2,2,370.664,13.0616,2,10.8,Greater Noida,1.03,7.68,21.2139,25196.048262728895
PG,1,1,131.769,0.8542,2,9.2,Faridabad,1.76,9.26,19.9251,14219.419628230029
PG,1,1,191.781,10.1487,2,3.4,Saket,1.21,6.82,29.3482,15829.290044528087
Flat,2,1,375.283,14.8564,0,23.8,Noida,0.13,1.62,35.188,20396.7758392554
Flat,1,1,175.53,5.8916,1,22.3,Dwarka,0.77,2.94,40.9026,13553.479894703583
PG,1,1,220.194,5.2662,2,15.6,New Delhi,0.74,9.33,30.8441,18370.41531974716
PG,1,1,192.097,2.7141,2,0.1,Mayur Vihar,1.75,6.36,21.3533,17162.916170458684
Flat,3,3,600.642,3.5001,1,25.0,Mayur Vihar,0.76,6.45,44.3557,36361.69784139341
Flat,1,1,239.65,1.4839,2,20.3,Vasant Kunj,0.59,2.26,34.0391,18209.062238591876
Flat,2,1,475.96,7.0865,2,22.4,Dwarka,0.88,3.11,50.4475,27452.056804135187
PG,1,1,125.415,14.6948,1,11.1,Greater Noida,1.61,0.31,3.3239,12574.91682273799
Flat,4,1,985.679,0.6957,1,8.6,New Delhi,0.4,9.4,46.7589,54351.01490521117
Flat,3,3,581.263,3.9075,1,3.0,New Delhi,1.33,0.96,24.6112,42169.0099738448
Flat,2,1,579.783,9.0604,0,9.0,Mayur Vihar,0.35,7.2,41.101,25624.35339465224
PG,1,1,113.604,6.493,1,9.9,Faridabad,1.94,9.65,4.8123,11012.834679508642
Flat,3,3,569.355,14.9765,0,18.8,Greater Noida,1.21,4.03,55.2646,32544.773219496994
PG,1,1,170.206,5.5377,2,15.4,New Delhi,0.95,3.45,34.06,17374.16848906389
Flat,1,1,273.494,6.3878,1,21.1,Dwarka,0.72,4.34,2.214,15011.550552454155
Flat,4,4,481.368,11.7667,0,6.7,Faridabad,1.74,1.25,53.0228,38574.934988698165
PG,1,1,241.218,5.9572,2,6.5,Faridabad,1.87,1.48,24.977,16742.816229106924
Flat,2,2,564.312,6.7196,2,2.7,Greater Noida,0.49,2.59,27.1153,32449.90085517177
PG,1,1,188.94,8.1248,0,20.3,Faridabad,1.97,1.72,38.7339,10285.474093398316
PG,1,1,125.379,11.7187,1,16.0,Vasant Kunj,0.2,0.75,27.6292,14115.541009811508
Flat,1,1,226.962,12.9625,1,19.1,Faridabad,0.13,5.14,35.1397,14834.748629885007
Flat,1,1,181.699,13.5017,0,12.1,Vasant Kunj,1.4,0.5,22.1326,11415.53925330137
Flat,1,1,153.595,13.1685,1,19.4,Noida,1.78,5.66,54.4771,12342.414365522025
Flat,4,1,582.904,14.0438,2,2.1,Saket,1.54,1.07,33.6406,39588.36980303896
Flat,3,3,684.974,4.3508,1,4.4,Mayur Vihar,1.31,8.51,8.85,37660.99213379043
Flat,3,2,705.592,2.8173,1,4.2,Greater Noida,1.7,9.47,34.8868,36637.365924842816
Flat,2,2,552.73,7.7697,0,2.4,Dwarka,0.42,4.67,48.7863,29208.178714180445
PG,1,1,109.176,3.3051,1,20.4,Saket,1.02,5.46,38.0269,12270.788116805215
Flat,2,2,382.817,9.5142,1,23.5,Greater Noida,0.64,6.51,14.5892,23699.30773497492
Flat,3,1,872.844,11.6312,1,0.1,Vasant Kunj,0.18,6.43,45.3174,40557.45114867316
PG,1,1,227.725,6.9568,0,10.8,Mayur Vihar,1.79,5.85,10.1583,11607.275297410337
Flat,3,2,580.178,1.2296,0,4.9,Saket,1.6,9.04,6.901,29994.997228492615
Flat,3,1,517.823,2.6797,2,23.8,Greater Noida,1.97,7.2,9.0881,28565.86879448753
Flat,4,3,1007.234,3.5256,0,9.5,Vasant Kunj,1.66,3.48,9.9945,47545.29162873968
Flat,4,2,1091.173,8.6933,2,16.6,Mayur Vihar,1.09,9.34,59.5233,51400.39756856958
Flat,2,1,310.575,3.0785,2,11.0,Mayur Vihar,0.54,1.68,58.539,25947.323722740122
Flat,1,1,205.666,6.5149,1,23.5,Saket,0.96,6.66,17.1066,12667.822746837774
PG,1,1,100.163,6.4446,1,17.9,Saket,0.44,6.2,29.5381,11712.05705384546
Flat,2,2,327.581,6.8996,1,16.6,New Delhi,0.01,0.77,29.3447,28425.096197848037
PG,1,1,155.39,0.1428,2,17.6,Dwarka,1.16,3.51,6.9945,15522.228756958273
Flat,1,1,171.977,2.6782,0,8.7,Noida,1.83,2.76,44.3618,12617.13787720709
PG,1,1,100.999,0.4886,0,0.6,Mayur Vihar,0.2,8.42,33.519,12786.817602509625
Flat,2,1,383.087,10.0734,2,1.3,New Delhi,1.02,9.7,9.3894,26691.26031982001
Flat,2,2,342.501,7.3966,1,19.9,Gurgaon,1.94,1.63,5.8962,23465.330661134198
PG,1,1,160.895,11.0101,0,19.1,Faridabad,1.74,8.93,2.3339,7815.12433082723
Flat,3,1,753.864,13.9199,1,13.4,Greater Noida,1.76,1.69,27.175,34887.458981841766
Flat,2,1,449.045,3.0209,0,0.7,New Delhi,1.06,3.1,44.2613,28436.5350055374
Flat,2,1,244.877,8.9141,2,14.3,Faridabad,1.87,4.26,42.1276,21365.99260032477
Flat,2,2,266.453,7.3417,1,24.1,Saket,1.71,4.13,23.02,21093.484520832095
Flat,4,2,929.479,3.6144,0,12.7,Faridabad,0.8,7.32,14.3806,43528.64760265908
Flat,1,1,177.018,12.6119,1,8.5,Gurgaon,1.77,0.93,32.218,13298.898657333306
Flat,2,2,492.803,4.1628,2,0.2,New Delhi,0.59,6.44,47.8529,35354.251305473284
Flat,3,3,664.622,0.4279,0,17.8,Gurgaon,1.38,7.65,51.3184,37482.96829399091
Flat,4,4,1005.675,6.3457,1,23.5,Vasant Kunj,1.77,8.1,42.721,48820.9178482819
Flat,1,1,299.211,8.8639,0,23.3,Dwarka,1.19,5.13,55.5087,13055.430422756082
Flat,3,3,643.803,8.9531,2,8.6,Saket,1.78,0.54,44.4318,38797.846054246365
Flat,1,1,162.454,9.0663,2,14.7,Faridabad,0.14,1.2,30.4742,16049.059234138474
Flat,3,2,683.225,11.4396,2,20.9,Saket,0.4,5.5,24.5825,36511.87829117856
Flat,2,2,262.435,11.5846,0,21.0,Noida,1.03,1.51,35.7339,20510.364541980525
Flat,1,1,209.141,13.1887,1,5.3,Greater Noida,1.16,5.02,19.6928,13338.953793909546
Flat,4,3,483.828,6.0334,2,6.4,Vasant Kunj,0.75,6.67,23.1112,39785.646085050044
Flat,2,2,399.918,7.9805,2,0.2,Mayur Vihar,1.09,9.57,13.1584,25972.565923952097
PG,1,1,232.739,2.1579,2,2.1,New Delhi,0.1,6.08,40.1605,21073.4371835312
Flat,1,1,151.682,0.2314,1,12.9,Vasant Kunj,1.9,3.4,44.1904,14308.64818143882
PG,1,1,112.826,7.3504,0,10.2,New Delhi,0.27,6.33,45.2392,12246.272305064727
Flat,1,1,291.546,7.5055,2,21.4,Gurgaon,0.93,1.1,19.3084,18608.932724823328
PG,1,1,110.076,11.7124,2,2.2,Dwarka,1.91,6.66,59.5396,14515.439282014242
Flat,2,1,546.149,14.8366,1,7.8,Dwarka,1.47,0.28,38.788,27542.678686525127
Flat,1,1,232.045,13.5779,1,1.7,New Delhi,0.45,2.8,36.8661,19184.825827418652
Flat,1,1,220.833,3.0504,0,4.0,Dwarka,0.36,6.32,12.61,13898.830522177259
Flat,4,2,903.518,7.5664,1,20.5,Vasant Kunj,1.32,0.1,21.5843,43949.03665520564
Flat,4,3,740.51,12.3041,2,7.1,Dwarka,0.84,5.76,21.4518,45827.03449653003
Flat,4,2,1015.562,11.1733,1,15.3,New Delhi,1.88,3.67,53.5592,54904.494632122776
Flat,2,2,242.372,4.2039,0,4.6,Gurgaon,1.15,3.08,2.565,20366.683404765456
Flat,3,2,618.869,13.4148,1,5.8,Vasant Kunj,0.86,1.2,16.3383,35770.488746057745
Flat,1,1,253.131,0.1794,1,24.0,Noida,1.39,4.42,15.7414,13571.196248740705
Flat,2,1,283.089,8.9509,1,5.5,Faridabad,0.8,0.51,52.2099,21734.60051744585
Flat,2,2,378.669,0.9096,0,1.1,Faridabad,0.03,3.43,17.7548,25991.192895070228
Flat,3,1,885.448,9.3689,1,20.6,Greater Noida,0.91,4.96,21.4096,37447.40701393265
Flat,2,2,312.234,8.9388,1,10.4,Faridabad,1.8,2.46,38.5371,23478.990331241686
Flat,2,2,401.392,7.485,0,6.8,Vasant Kunj,1.83,1.67,7.3577,23638.990749791417
Flat,3,3,855.112,3.2662,0,6.4,Noida,0.73,3.54,5.5982,39567.90760932005
Flat,3,3,556.781,9.4085,2,23.0,Greater Noida,1.57,2.29,13.0806,34321.86995519467
Flat,4,4,826.961,13.1686,2,19.6,Noida,1.78,2.8,30.1073,48598.288961418235
Flat,3,2,598.103,2.2218,0,18.0,Faridabad,1.88,8.51,48.262,30011.510328868444
Flat,1,1,206.887,12.3625,2,2.8,Noida,0.2,6.06,5.9354,17146.857204391687
Flat,3,1,783.188,2.0772,0,0.2,Greater Noida,1.73,7.88,56.6035,34647.097244565724
PG,1,1,114.745,5.6472,2,6.1,Greater Noida,0.44,2.22,11.14,15008.78142101484
Flat,4,1,1105.783,3.4551,0,21.1,Mayur Vihar,1.23,6.08,4.5759,43771.40571933856
Flat,4,3,575.177,9.6194,2,16.0,Dwarka,0.33,1.38,39.4285,42488.20358958919
Flat,3,2,702.493,13.4107,0,13.8,Saket,0.91,7.24,28.3591,33616.49636843806
Flat,3,2,426.225,4.3815,2,19.4,Dwarka,0.99,3.38,4.1854,30551.377150626875
Flat,2,1,418.144,12.6178,2,7.5,Faridabad,1.4,7.62,2.472,24524.263186986816
Flat,2,1,572.388,9.7498,2,10.3,Gurgaon,0.88,6.48,9.3145,30708.4094044655
Flat,4,2,813.9,13.639,1,18.6,Saket,1.32,9.11,21.5291,40551.66001712451
Flat,2,1,297.435,11.2504,2,13.7,Faridabad,1.65,7.73,46.7833,21273.657626325596
Flat,1,1,184.999,6.7647,0,18.9,Dwarka,1.92,7.92,37.7376,9741.226189393741
Flat,4,1,757.534,1.8552,0,9.5,Faridabad,0.16,8.18,3.6659,38026.74043851824
PG,1,1,196.74,2.7975,0,17.7,Faridabad,0.08,3.13,2.4112,11999.779619677503
Flat,4,2,818.322,0.8231,2,5.8,Saket,0.35,6.9,17.829,47136.17903430416
PG,1,1,128.25,6.3994,0,13.2,Faridabad,1.2,3.21,31.6505,9953.425730547724
PG,1,1,198.418,4.0204,1,11.9,Faridabad,0.84,1.57,21.2393,15004.2728536036
Flat,4,2,1030.867,13.9875,0,23.8,Mayur Vihar,0.17,6.77,55.5221,44530.82725447295
Flat,4,1,605.851,14.0651,0,5.0,Saket,1.06,1.65,43.263,35289.485622580396
Flat,2,2,260.046,8.8742,2,1.7,Dwarka,0.48,5.1,6.1643,25018.505315267837
Flat,1,1,221.23,10.7779,2,15.0,Vasant Kunj,0.15,0.72,17.6896,16735.97312699391
Flat,4,4,564.656,3.8692,0,23.4,Mayur Vihar,0.56,2.39,11.0318,40191.09565557808
PG,1,1,222.8,10.6066,0,19.9,Dwarka,0.18,2.69,26.1328,13207.246856286758
Flat,4,4,905.774,10.1743,2,6.6,Noida,0.56,9.95,29.2415,51644.68298180388
Flat,4,3,983.248,7.5881,0,23.2,New Delhi,1.59,3.65,35.2172,53141.150811979955
Flat,1,1,189.244,5.9596,1,23.5,New Delhi,0.86,7.83,20.8674,14760.972491038383
PG,1,1,217.668,8.5549,1,13.3,Noida,1.19,6.32,32.9359,14899.45288174936
Flat,2,1,304.263,0.9422,1,10.2,Noida,0.72,1.8,12.5242,22833.939291471263
Flat,3,3,491.356,10.7721,2,3.5,Mayur Vihar,0.14,8.58,50.1871,35849.76842300452
Flat,4,3,1182.903,13.7198,1,23.0,Greater Noida,1.99,2.67,41.4002,52011.20743812075
Flat,4,1,662.995,11.7364,2,9.6,New Delhi,1.51,7.01,44.9421,43890.60514973837
PG,1,1,225.288,1.6161,1,4.4,Saket,1.76,9.83,6.9346,12804.851969128025
PG,1,1,106.683,14.5559,0,8.6,Saket,1.6,8.58,20.6707,7456.505762994972
Flat,1,1,217.99,2.4165,0,3.8,Faridabad,0.51,7.37,44.2605,13508.050758337375
Flat,4,1,931.632,9.3784,1,18.1,Gurgaon,1.0,8.87,4.3496,44272.79490096373
Flat,2,2,418.627,7.4252,0,9.2,Dwarka,1.19,1.76,57.506,24752.66672775163
Flat,4,1,1174.789,13.2235,1,1.4,New Delhi,1.83,2.49,32.5138,58326.34433126019
Flat,4,2,996.555,1.4856,2,12.0,Gurgaon,0.32,5.12,50.4998,53737.30542242913
PG,1,1,198.404,5.2127,2,4.3,Vasant Kunj,1.66,7.44,22.2101,16084.964490675191
PG,1,1,175.5,2.5743,2,18.4,Vasant Kunj,1.8,6.63,26.8858,14896.77056312586
PG,1,1,199.293,0.9159,1,1.3,New Delhi,0.68,9.8,17.437,17456.35199756421
Flat,4,2,502.929,11.5167,2,8.1,Dwarka,1.42,4.29,48.4466,39298.1268564434
Flat,3,3,545.21,12.3582,0,6.0,Noida,1.17,3.63,12.7235,33025.14966599288
PG,1,1,224.634,1.0129,0,9.5,Noida,1.58,4.13,9.1283,13134.184289281162
Flat,4,2,1070.509,2.2632,1,3.8,Mayur Vihar,0.77,1.95,9.5669,49850.5209658707
Flat,3,3,426.029,14.0074,1,1.7,Dwarka,1.14,5.59,19.796,32447.721631273333
Flat,3,3,662.99,7.3773,2,5.2,Faridabad,1.77,5.4,47.455,40335.90241204753
Flat,2,1,409.6,6.7074,2,12.5,Gurgaon,1.52,0.22,1.3164,26746.270469678988
Flat,3,3,522.397,3.307,2,14.8,Faridabad,1.01,6.17,42.0231,37288.629839703775
Flat,3,2,665.83,10.4577,1,16.1,Dwarka,1.08,7.84,45.5091,33952.742569594186
PG,1,1,170.586,5.0814,2,2.7,Vasant Kunj,1.29,6.78,36.8345,17150.978981891214
Flat,3,3,383.483,13.7908,0,2.2,Faridabad,0.63,2.6,43.8281,31660.091840880013
Flat,1,1,159.64,0.7362,1,14.3,Gurgaon,0.9,1.85,49.8806,15860.005869662855
Flat,1,1,237.692,3.7336,1,23.8,Vasant Kunj,1.98,6.11,46.6359,13756.065767546559
Flat,4,1,566.144,11.2526,0,20.4,Gurgaon,0.84,9.3,40.5109,33278.03045835636
Flat,3,1,587.081,11.1311,0,18.7,Greater Noida,1.72,2.84,48.4978,28043.654892627346
Flat,3,3,527.754,14.4079,1,6.4,New Delhi,0.29,0.49,36.3431,39739.45073545483
Flat,1,1,276.113,8.0768,2,15.3,Mayur Vihar,0.56,4.05,29.3656,18550.859643900305
Flat,4,1,1074.992,1.905,2,17.0,Saket,1.31,3.79,38.4852,48949.13212472924
Flat,2,2,524.891,4.5293,1,20.8,Noida,1.21,9.37,58.1055,27514.84000865918
Flat,1,1,186.523,5.346,1,11.6,Noida,1.03,8.87,32.705,14021.34812123489
Flat,1,1,204.709,12.0693,0,9.5,Mayur Vihar,1.14,2.71,12.2243,11043.616972595259
PG,1,1,127.443,5.3197,1,8.5,Gurgaon,0.67,3.72,59.5594,14900.719085645378
Flat,3,3,501.727,8.6277,1,18.3,Saket,0.54,8.93,11.8473,31483.360422719557
Flat,4,4,712.1,11.3479,1,0.4,Dwarka,0.08,8.84,39.8003,45634.61991480173
Flat,1,1,275.126,10.2315,2,8.4,Dwarka,0.35,4.13,48.8086,19733.20650580037
PG,1,1,126.04,14.4176,0,21.8,Gurgaon,0.25,7.34,9.2601,9712.187183517233
PG,1,1,226.658,8.359,1,18.6,New Delhi,0.71,8.53,2.2669,14923.066058060493
Flat,1,1,284.037,5.5015,2,6.8,Gurgaon,0.64,3.12,38.0204,19788.116637542982
PG,1,1,134.006,4.1429,1,3.8,Greater Noida,0.45,6.25,50.5481,14939.175961718582
Flat,3,3,796.636,10.7077,2,8.6,Dwarka,0.44,0.89,45.6354,43335.47310598515
PG,1,1,227.116,8.0394,2,9.0,Dwarka,1.9,5.6,20.5547,15518.836862250406
Flat,3,3,804.369,14.8144,0,10.0,Vasant Kunj,1.35,3.38,27.1775,38037.15149695169
Flat,1,1,189.815,1.135,2,17.7,Gurgaon,0.08,6.23,18.5253,16157.197721394037
Flat,1,1,155.378,6.3777,1,0.4,Greater Noida,0.55,8.46,13.1192,14563.141701410459
Flat,1,1,233.42,12.4802,2,16.4,Gurgaon,1.67,4.27,31.5069,17105.120111617332
Flat,1,1,296.289,0.1559,2,3.9,New Delhi,1.96,6.08,56.4864,22083.561452629656
Flat,1,1,295.371,13.9794,1,9.7,Greater Noida,0.67,0.78,32.0646,17371.446281225206
PG,1,1,144.321,14.2115,1,14.3,Greater Noida,1.68,2.82,56.5616,12435.805013857846
Flat,3,2,746.954,14.7002,1,13.2,Faridabad,1.64,6.78,46.199,36020.99915830578
Flat,4,4,831.726,6.639,2,15.0,Dwarka,0.42,4.09,19.1595,50253.9865194293
Flat,4,3,1084.689,8.9479,1,19.3,Dwarka,1.43,5.62,58.6509,51034.76254188326
PG,1,1,119.238,4.0716,2,13.3,Faridabad,1.92,4.64,25.3032,13237.352752004632
Flat,3,1,767.08,13.959,2,13.9,Greater Noida,1.71,1.31,37.0071,36754.016012959895
PG,1,1,177.538,3.8118,0,20.8,Faridabad,1.68,4.16,18.3555,9433.441496273968
Flat,3,2,848.096,10.9991,0,20.8,Noida,0.1,1.03,3.7018,36706.36544400465
Flat,4,3,1158.322,3.7114,0,10.3,Saket,0.14,6.64,49.1516,52150.184672207644
Flat,1,1,211.994,3.5668,2,6.4,New Delhi,1.76,0.22,2.9096,18181.586101492507
PG,1,1,217.856,2.5097,2,13.6,Dwarka,0.84,6.0,45.1564,17386.425530619654
PG,1,1,246.86,0.552,2,21.5,Saket,1.4,9.37,47.5468,15406.340799771617
Flat,3,3,814.397,11.5935,2,12.2,Noida,0.16,3.06,33.4606,42911.687574274976
PG,1,1,157.257,13.135,0,18.7,Noida,1.89,1.54,11.914,8397.305103170676
PG,1,1,133.07,6.7948,1,0.6,Faridabad,0.63,6.95,46.6493,14303.726077403968
Flat,1,1,134.798,6.7255,1,17.0,Saket,0.18,4.17,18.1488,12324.008997615023
Flat,1,1,295.964,7.7659,0,7.0,Faridabad,1.04,1.55,15.0828,15975.71244186625
Flat,3,2,512.25,10.5731,2,8.0,Saket,1.18,7.96,51.4747,34110.125772503314
Flat,4,4,935.804,11.106,1,16.5,Faridabad,1.75,4.54,24.1133,48533.30729571245
Flat,2,2,444.248,11.5745,0,17.8,Dwarka,0.16,6.52,19.6336,23918.775936706556
PG,1,1,180.397,7.0632,0,17.5,Greater Noida,0.33,3.76,36.5354,12309.457322238206
Flat,3,3,455.028,13.7707,1,8.4,Faridabad,1.64,0.88,18.3388,33038.078919863336
Flat,4,4,625.664,2.9484,0,17.2,Mayur Vihar,0.65,9.12,5.2937,39590.60154616695
Flat,1,1,194.122,5.9619,0,23.5,Greater Noida,0.22,5.17,36.1692,11614.443787064378
PG,1,1,150.193,12.3124,1,5.6,Gurgaon,1.88,5.47,33.4646,12667.252939056767
Flat,3,1,382.995,14.4818,0,6.7,Dwarka,0.16,0.94,31.5847,26103.00999397954
Flat,2,2,463.171,14.3122,2,22.9,Gurgaon,1.96,0.34,5.7843,27591.218110838927
Flat,3,2,626.568,3.8352,0,22.8,New Delhi,0.5,5.72,35.4993,37548.685014097595
PG,1,1,121.716,6.012,0,3.0,Faridabad,1.31,7.86,1.9982,9306.901931787506
PG,1,1,187.454,3.1753,1,1.1,Dwarka,1.81,9.96,42.8313,14595.697766900783
PG,1,1,142.11,11.181,1,10.0,Dwarka,0.31,0.39,40.4285,13723.928107277776
Flat,3,2,636.592,14.1941,0,0.2,Vasant Kunj,0.84,0.98,27.9851,33656.65268726877
Flat,2,2,540.882,7.6316,0,1.2,Vasant Kunj,1.57,8.46,23.0717,25350.76530026331
Flat,4,1,1034.235,14.135,1,9.2,Faridabad,0.26,3.29,38.3947,46771.72979480803
